id,Start,Start ID,Finish,Finish ID
887,SYD,3361,CKG,3393
888,SYX,4030,CKG,3393
889,SYX,4030,CTU,3395
890,SYX,4030,KWE,3394
891,SYX,4030,KWL,3372
892,SYX,4030,MIG,6400
893,SYX,4030,NGB,3387
894,SYX,4030,NKG,3388
895,SYX,4030,TNA,4108
896,SYX,4030,WNZ,6392
897,SYX,4030,YBP,4110
898,SZX,3374,CKG,3393
899,SZX,3374,CTU,3395
900,SZX,3374,WXN,6403
901,TAO,3390,CTU,3395
902,TAO,3390,KMG,3382
903,TNA,4108,CGQ,4380
904,TNA,4108,CKG,3393
905,TNA,4108,CTU,3395
906,TNA,4108,DLC,3404
907,TNA,4108,HRB,3400
908,TNA,4108,KMG,3382
909,TNA,4108,SYX,4030
910,TNA,4108,XIY,3379
911,TPE,2276,KMG,3382
912,TSA,2275,CKG,3393
913,TSA,2275,CTU,3395
914,TSN,3368,CGQ,4380
915,TSN,3368,CKG,3393
916,TSN,3368,CTU,3395
917,TSN,3368,HGH,3386
918,TSN,3368,HRB,3400
919,TSN,3368,LHW,6431
920,TVS,8858,TYN,3369
921,TYN,3369,CKG,3393
922,TYN,3369,CTU,3395
923,TYN,3369,DAT,6344
924,TYN,3369,HGH,3386
925,TYN,3369,SHE,4144
926,TYN,3369,TVS,8858
927,URC,3399,CGO,3375
928,URC,3399,CKG,3393
929,URC,3399,CTU,3395
930,URC,3399,KHG,3397
931,URC,3399,XIY,3379
932,UYN,6368,XIY,3379
933,WNZ,6392,CSX,3371
934,WNZ,6392,CTU,3395
935,WNZ,6392,HRB,3400
936,WNZ,6392,KWE,3394
937,WNZ,6392,SYX,4030
938,WUH,3376,CKG,3393
939,WUH,3376,CTU,3395
940,WUH,3376,HRB,3400
941,WUH,3376,JJN,6386
942,WUH,3376,NNG,3373
943,WUH,3376,NTG,5475
944,WUX,6390,CKG,3393
945,WUX,6390,CTU,3395
946,WXN,6403,CTU,3395
947,WXN,6403,KMG,3382
948,WXN,6403,PEK,3364
949,WXN,6403,SZX,3374
950,XIC,3396,CTU,3395
951,XIY,3379,BHY,6351
952,XIY,3379,CKG,3393
953,XIY,3379,CTU,3395
954,XIY,3379,FOC,3385
955,XIY,3379,GXH,9311
956,XIY,3379,HRB,3400
957,XIY,3379,KMG,3382
958,XIY,3379,LXA,4097
959,XIY,3379,LYI,6385
960,XIY,3379,TNA,4108
961,XIY,3379,URC,3399
962,XIY,3379,UYN,6368
963,XIY,3379,XMN,3383
964,XIY,3379,XNN,6366
965,XIY,3379,YBP,4110
966,XMN,3383,CSX,3371
967,XMN,3383,CTU,3395
968,XMN,3383,CZX,4109
969,XMN,3383,KMG,3382
970,XMN,3383,KOW,6379
971,XMN,3383,XIY,3379
972,XNN,6366,CKG,3393
973,XNN,6366,CTU,3395
974,XNN,6366,LXA,4097
975,XNN,6366,MIG,6400
976,XNN,6366,XIY,3379
977,XNN,6366,ZHY,8043
978,XUZ,4149,CTU,3395
979,XUZ,4149,DLC,3404
980,XUZ,4149,HRB,3400
981,XUZ,4149,KMG,3382
982,XUZ,4149,KWE,3394
983,XUZ,4149,SHE,4144
984,YBP,4110,SYX,4030
985,YBP,4110,XIY,3379
986,YIH,6361,CKG,3393
987,YIH,6361,CTU,3395
988,YIH,6361,HKG,3077
989,YTY,8876,CTU,3395
990,YVR,156,SHE,4144
991,ZHA,6357,CKG,3393
992,ZHA,6357,HKG,3077
993,ZHY,8043,PEK,3364
994,ZHY,8043,XNN,6366
995,ZUH,6355,CZX,4109
996,ZUH,6355,HAK,4120
997,LAS,3877,LAX,3484
998,LAX,3484,LAS,3877
999,CAI,1128,TLV,1590
1000,TLV,1590,CAI,1128
1001,MCG,5965,NIB,7214
1002,MCG,5965,TCT,7215
1003,NIB,7214,MCG,5965
1004,TCT,7215,TLJ,3423
1005,TLJ,3423,MCG,5965
1006,EYK,8428,VKO,2988
1007,NCU,6151,VKO,2988
1008,NUX,4364,TJM,4111
1009,NUX,4364,UFA,2992
1010,NUX,4364,VKO,2988
1011,NYM,6143,OVS,6140
1012,NYM,6143,VKO,2988
1013,OVS,6140,NYM,6143
1014,OVS,6140,SVX,2975
1015,OVS,6140,VKO,2988
1016,SVX,2975,OVS,6140
1017,TJM,4111,NUX,4364
1018,UCT,4368,VKO,2988
1019,UFA,2992,NUX,4364
1020,VKO,2988,EYK,8428
1021,VKO,2988,NCU,6151
1022,VKO,2988,NUX,4364
1023,VKO,2988,NYM,6143
1024,VKO,2988,OVS,6140
1025,VKO,2988,UCT,4368
1026,BKK,3885,DAC,3076
1027,BZL,6176,DAC,3076
1028,CCU,3043,CGP,3069
1029,CCU,3043,DAC,3076
1030,CGP,3069,CCU,3043
1031,CGP,3069,DAC,3076
1032,CGP,3069,MCT,2194
1033,CXB,3068,DAC,3076
1034,DAC,3076,BKK,3885
1035,DAC,3076,BZL,6176
1036,DAC,3076,CCU,3043
1037,DAC,3076,CGP,3069
1038,DAC,3076,CXB,3068
1039,DAC,3076,DXB,2188
1040,DAC,3076,JED,2072
1041,DAC,3076,JSR,3071
1042,DAC,3076,KTM,3125
1043,DAC,3076,KUL,3304
1044,DAC,3076,MCT,2194
1045,DAC,3076,SPD,3073
1046,DAC,3076,ZYL,3074
1047,DXB,2188,DAC,3076
1048,JED,2072,DAC,3076
1049,JSR,3071,DAC,3076
1050,KTM,3125,DAC,3076
1051,KUL,3304,DAC,3076
1052,MCT,2194,CGP,3069
1053,MCT,2194,DAC,3076
1054,RJH,3072,DAC,3076
1055,SPD,3073,DAC,3076
1056,SPD,3073,RJH,3072
1057,ZYL,3074,DAC,3076
1058,YGZ,5498,YRB,128
1059,YRB,128,YGZ,5498
1060,DFW,3670,EZE,3988
1061,EZE,3988,DFW,3670
1062,EZE,3988,JFK,3797
1063,EZE,3988,MIA,3576
1064,EZE,3988,PUJ,1760
1065,JFK,3797,EZE,3988
1066,MIA,3576,EZE,3988
1067,MIA,3576,PUJ,1760
1068,PUJ,1760,EZE,3988
1069,PUJ,1760,MIA,3576
1070,YEG,49,YXY,176
1071,YLW,87,YVR,156
1072,YLW,87,YXY,176
1073,YOW,100,YZF,196
1074,YVR,156,YLW,87
1075,YVR,156,YXY,176
1076,YXY,176,YLW,87
1077,YXY,176,YVR,156
1078,YXY,176,YYC,178
1079,YXY,176,YZF,196
1080,YYC,178,YEG,49
1081,YZF,196,YOW,100
1082,YZF,196,YXY,176
1083,ACA,1783,MEX,1824
1084,ACA,1783,TLC,1850
1085,AGU,1785,MEX,1824
1086,BOG,2709,MEX,1824
1087,CEN,1794,MEX,1824
1088,CJS,1796,MEX,1824
1089,CME,1789,MEX,1824
1090,CPE,1795,MEX,1824
1091,CTM,1793,MEX,1824
1092,CUL,1792,MEX,1824
1093,CUN,1852,MEX,1824
1094,CUN,1852,MTY,1825
1095,CUN,1852,TLC,1850
1096,CUU,1797,MEX,1824
1097,CZM,1800,MEX,1824
1098,GDL,1804,MEX,1824
1099,GDL,1804,MTY,1825
1100,GDL,1804,SAT,3621
1101,GDL,1804,SJD,1840
1102,GDL,1804,SNA,3867
1103,GDL,1804,TIJ,1847
1104,GUA,1767,MEX,1824
1105,HAV,1909,MEX,1824
1106,HMO,1807,MEX,1824
1107,HUX,1786,MEX,1824
1108,JFK,3797,MEX,1824
1109,LAP,1816,MEX,1824
1110,LAS,3877,MTY,1825
1111,LAS,3877,TLC,1850
1112,MEX,1824,ACA,1783
1113,MEX,1824,AGU,1785
1114,MEX,1824,BOG,2709
1115,MEX,1824,CEN,1794
1116,MEX,1824,CJS,1796
1117,MEX,1824,CME,1789
1118,MEX,1824,CPE,1795
1119,MEX,1824,CTM,1793
1120,MEX,1824,CUL,1792
1121,MEX,1824,CUN,1852
1122,MEX,1824,CUU,1797
1123,MEX,1824,CZM,1800
1124,MEX,1824,GDL,1804
1125,MEX,1824,GUA,1767
1126,MEX,1824,HAV,1909
1127,MEX,1824,HMO,1807
1128,MEX,1824,HUX,1786
1129,MEX,1824,JFK,3797
1130,MEX,1824,LAP,1816
1131,MEX,1824,MIA,3576
1132,MEX,1824,MID,1819
1133,MEX,1824,MTT,1822
1134,MEX,1824,MTY,1825
1135,MEX,1824,MZT,1826
1136,MEX,1824,OAX,1829
1137,MEX,1824,PQM,\N
1138,MEX,1824,PVR,1836
1139,MEX,1824,REX,1839
1140,MEX,1824,SAT,3621
1141,MEX,1824,SJD,1840
1142,MEX,1824,SJO,1885
1143,MEX,1824,SNA,3867
1144,MEX,1824,TAM,1848
1145,MEX,1824,TGZ,1846
1146,MEX,1824,TIJ,1847
1147,MEX,1824,TRC,1845
1148,MEX,1824,VER,1854
1149,MEX,1824,VSA,1853
1150,MEX,1824,ZCL,1855
1151,MEX,1824,ZIH,1856
1152,MEX,1824,ZLO,1858
1153,MIA,3576,MEX,1824
1154,MID,1819,MEX,1824
1155,MTT,1822,MEX,1824
1156,MTY,1825,CUN,1852
1157,MTY,1825,GDL,1804
1158,MTY,1825,LAS,3877
1159,MTY,1825,MEX,1824
1160,MTY,1825,SAT,3621
1161,MTY,1825,TLC,1850
1162,MZT,1826,MEX,1824
1163,OAX,1829,MEX,1824
1164,PQM,\N,MEX,1824
1165,PVR,1836,MEX,1824
1166,PVR,1836,TLC,1850
1167,REX,1839,MEX,1824
1168,SAT,3621,GDL,1804
1169,SAT,3621,MEX,1824
1170,SAT,3621,MTY,1825
1171,SAT,3621,TLC,1850
1172,SJD,1840,GDL,1804
1173,SJD,1840,MEX,1824
1174,SJD,1840,TLC,1850
1175,SJO,1885,MEX,1824
1176,SNA,3867,GDL,1804
1177,SNA,3867,MEX,1824
1178,TAM,1848,MEX,1824
1179,TGZ,1846,MEX,1824
1180,TIJ,1847,GDL,1804
1181,TIJ,1847,MEX,1824
1182,TLC,1850,ACA,1783
1183,TLC,1850,CUN,1852
1184,TLC,1850,LAS,3877
1185,TLC,1850,MTY,1825
1186,TLC,1850,PVR,1836
1187,TLC,1850,SAT,3621
1188,TLC,1850,SJD,1840
1189,TLC,1850,ZIH,1856
1190,TRC,1845,MEX,1824
1191,VER,1854,MEX,1824
1192,VSA,1853,MEX,1824
1193,ZCL,1855,MEX,1824
1194,ZIH,1856,MEX,1824
1195,ZIH,1856,TLC,1850
1196,ZLO,1858,MEX,1824
1197,DEL,3093,HEA,2048
1198,DEL,3093,KBL,2050
1199,DXB,2188,KBL,2050
1200,HEA,2048,DEL,3093
1201,HEA,2048,ISB,2223
1202,HEA,2048,KBL,2050
1203,ISB,2223,HEA,2048
1204,ISB,2223,KBL,2050
1205,KBL,2050,DEL,3093
1206,KBL,2050,DXB,2188
1207,KBL,2050,HEA,2048
1208,KBL,2050,ISB,2223
1209,KBL,2050,MZR,2053
1210,MZR,2053,KBL,2050
1211,AYT,1688,ZRH,1678
1212,BSL,4053,HRG,1130
1213,HRG,1130,BSL,4053
1214,HRG,1130,ZRH,1678
1215,PRN,1742,ZRH,1678
1216,RMF,4197,ZRH,1678
1217,SKP,1737,ZRH,1678
1218,ZRH,1678,AYT,1688
1219,ZRH,1678,HRG,1130
1220,ZRH,1678,PRN,1742
1221,ZRH,1678,RMF,4197
1222,ZRH,1678,SKP,1737
1223,AGP,1230,STR,350
1224,AGP,1230,TXL,351
1225,ALG,210,CGN,344
1226,AMS,580,HAM,342
1227,AOI,4309,DUS,345
1228,AOI,4309,TXL,351
1229,ARN,737,CGN,344
1230,ARN,737,DUS,345
1231,ARN,737,HAM,342
1232,ATH,3941,CGN,344
1233,ATH,3941,STR,350
1234,AYT,1688,CGN,344
1235,BCN,1218,CGN,344
1236,BCN,1218,DUS,345
1237,BCN,1218,HAJ,352
1238,BCN,1218,HAM,342
1239,BCN,1218,STR,350
1240,BDS,1506,STR,350
1241,BEG,1739,STR,350
1242,BGO,636,HAM,342
1243,BHX,469,HAM,342
1244,BHX,469,TXL,351
1245,BIA,1321,CGN,344
1246,BIA,1321,DUS,345
1247,BIA,1321,HAM,342
1248,BIA,1321,STR,350
1249,BIA,1321,TXL,351
1250,BIO,1216,DUS,345
1251,BIO,1216,STR,350
1252,BLQ,1538,CGN,344
1253,BLQ,1538,TXL,351
1254,BRE,353,STR,350
1255,BRI,1501,CGN,344
1256,BRI,1501,DUS,345
1257,BRI,1501,STR,350
1258,BRU,302,STR,350
1259,BSL,4053,DUS,345
1260,BUD,1489,CGN,344
1261,BUD,1489,HAM,342
1262,BUD,1489,STR,350
1263,CAG,1519,CGN,344
1264,CAG,1519,DUS,345
1265,CAG,1519,STR,350
1266,CDG,1382,HAM,342
1267,CFU,1460,CGN,344
1268,CFU,1460,DRS,338
1269,CFU,1460,STR,350
1270,CGN,344,ALG,210
1271,CGN,344,ARN,737
1272,CGN,344,ATH,3941
1273,CGN,344,AYT,1688
1274,CGN,344,BCN,1218
1275,CGN,344,BIA,1321
1276,CGN,344,BLQ,1538
1277,CGN,344,BRI,1501
1278,CGN,344,BUD,1489
1279,CGN,344,CAG,1519
1280,CGN,344,CFU,1460
1281,CGN,344,CLY,1322
1282,CGN,344,CTA,1509
1283,CGN,344,DBV,1200
1284,CGN,344,DRS,338
1285,CGN,344,DUB,599
1286,CGN,344,EDI,535
1287,CGN,344,FAO,1626
1288,CGN,344,FCO,1555
1289,CGN,344,FDH,382
1290,CGN,344,HAM,342
1291,CGN,344,HDF,5557
1292,CGN,344,HER,1452
1293,CGN,344,IBZ,1225
1294,CGN,344,JMK,1468
1295,CGN,344,JTR,1479
1296,CGN,344,KGS,1458
1297,CGN,344,KLU,4322
1298,CGN,344,KVA,1462
1299,CGN,344,LEJ,348
1300,CGN,344,LHR,507
1301,CGN,344,LIS,1638
1302,CGN,344,LPA,1054
1303,CGN,344,MAN,478
1304,CGN,344,MXP,1524
1305,CGN,344,NAP,1561
1306,CGN,344,NCE,1354
1307,CGN,344,NDR,5673
1308,CGN,344,OLB,1520
1309,CGN,344,PMI,3998
1310,CGN,344,PMO,1512
1311,CGN,344,PRG,1587
1312,CGN,344,PSA,1562
1313,CGN,344,PUY,1203
1314,CGN,344,RAK,1075
1315,CGN,344,RHO,1472
1316,CGN,344,RJK,1205
1317,CGN,344,RLG,772
1318,CGN,344,SAW,4317
1319,CGN,344,SJJ,1646
1320,CGN,344,SKG,1486
1321,CGN,344,SPU,1206
1322,CGN,344,STN,548
1323,CGN,344,SUF,1508
1324,CGN,344,SZG,1612
1325,CGN,344,TLV,1590
1326,CGN,344,TUN,287
1327,CGN,344,TXL,351
1328,CGN,344,VCE,1551
1329,CGN,344,VIE,1613
1330,CGN,344,VRN,1550
1331,CGN,344,WAW,679
1332,CGN,344,XRY,1226
1333,CGN,344,ZAD,1209
1334,CGN,344,ZAG,1208
1335,CGN,344,ZRH,1678
1336,CLY,1322,CGN,344
1337,CTA,1509,CGN,344
1338,CTA,1509,DUS,345
1339,CTA,1509,HAJ,352
1340,CTA,1509,HAM,342
1341,CTA,1509,STR,350
1342,CTA,1509,TXL,351
1343,CWL,488,DUS,345
1344,DBV,1200,CGN,344
1345,DBV,1200,DUS,345
1346,DBV,1200,HAJ,352
1347,DBV,1200,HAM,342
1348,DBV,1200,STR,350
1349,DBV,1200,TXL,351
1350,DRS,338,CFU,1460
1351,DRS,338,CGN,344
1352,DRS,338,DUS,345
1353,DRS,338,STR,350
1354,DTM,373,HDF,5557
1355,DTM,373,MUC,346
1356,DTM,373,PMI,3998
1357,DTM,373,SAW,4317
1358,DTM,373,SPU,1206
1359,DUB,599,CGN,344
1360,DUB,599,DUS,345
1361,DUS,345,AOI,4309
1362,DUS,345,ARN,737
1363,DUS,345,BCN,1218
1364,DUS,345,BIA,1321
1365,DUS,345,BIO,1216
1366,DUS,345,BRI,1501
1367,DUS,345,BSL,4053
1368,DUS,345,CAG,1519
1369,DUS,345,CTA,1509
1370,DUS,345,CWL,488
1371,DUS,345,DBV,1200
1372,DUS,345,DRS,338
1373,DUS,345,DUB,599
1374,DUS,345,GVA,1665
1375,DUS,345,HDF,5557
1376,DUS,345,HER,1452
1377,DUS,345,IBZ,1225
1378,DUS,345,KTW,671
1379,DUS,345,LEJ,348
1380,DUS,345,LYS,1335
1381,DUS,345,MAD,1229
1382,DUS,345,MPL,1359
1383,DUS,345,MXP,1524
1384,DUS,345,NQY,481
1385,DUS,345,NUE,347
1386,DUS,345,OLB,1520
1387,DUS,345,PMI,3998
1388,DUS,345,POZ,674
1389,DUS,345,PRG,1587
1390,DUS,345,PRN,1742
1391,DUS,345,SKG,1486
1392,DUS,345,SPU,1206
1393,DUS,345,SUF,1508
1394,DUS,345,TRN,1526
1395,DUS,345,VCE,1551
1396,DUS,345,WAW,679
1397,DUS,345,WRO,680
1398,DUS,345,ZAD,1209
1399,EDI,535,CGN,344
1400,FAO,1626,CGN,344
1401,FAO,1626,HAM,342
1402,FAO,1626,STR,350
1403,FCO,1555,CGN,344
1404,FCO,1555,HAJ,352
1405,FCO,1555,HAM,342
1406,FCO,1555,STR,350
1407,FCO,1555,TXL,351
1408,FDH,382,CGN,344
1409,FKB,4166,HAM,342
1410,FMM,3986,HAM,342
1411,FMM,3986,TXL,351
1412,FRA,340,HDF,5557
1413,GVA,1665,DUS,345
1414,GVA,1665,HAM,342
1415,HAJ,352,BCN,1218
1416,HAJ,352,CTA,1509
1417,HAJ,352,DBV,1200
1418,HAJ,352,FCO,1555
1419,HAJ,352,HER,1452
1420,HAJ,352,MXP,1524
1421,HAJ,352,NAP,1561
1422,HAJ,352,PMI,3998
1423,HAJ,352,PRN,1742
1424,HAJ,352,SAW,4317
1425,HAJ,352,SKG,1486
1426,HAJ,352,SPU,1206
1427,HAJ,352,STN,548
1428,HAJ,352,STR,350
1429,HAJ,352,SUF,1508
1430,HAJ,352,VCE,1551
1431,HAJ,352,VIE,1613
1432,HAM,342,AMS,580
1433,HAM,342,ARN,737
1434,HAM,342,BCN,1218
1435,HAM,342,BGO,636
1436,HAM,342,BHX,469
1437,HAM,342,BIA,1321
1438,HAM,342,BUD,1489
1439,HAM,342,CDG,1382
1440,HAM,342,CGN,344
1441,HAM,342,CTA,1509
1442,HAM,342,DBV,1200
1443,HAM,342,FAO,1626
1444,HAM,342,FCO,1555
1445,HAM,342,FKB,4166
1446,HAM,342,FMM,3986
1447,HAM,342,GVA,1665
1448,HAM,342,HER,1452
1449,HAM,342,KLU,4322
1450,HAM,342,LHR,507
1451,HAM,342,MAD,1229
1452,HAM,342,MAN,478
1453,HAM,342,MXP,1524
1454,HAM,342,NAP,1561
1455,HAM,342,NCE,1354
1456,HAM,342,NUE,347
1457,HAM,342,OLB,1520
1458,HAM,342,OSL,644
1459,HAM,342,PMI,3998
1460,HAM,342,PRG,1587
1461,HAM,342,PRN,1742
1462,HAM,342,RJK,1205
1463,HAM,342,SAW,4317
1464,HAM,342,SKG,1486
1465,HAM,342,SPU,1206
1466,HAM,342,STR,350
1467,HAM,342,TLS,1273
1468,HAM,342,VCE,1551
1469,HAM,342,VIE,1613
1470,HAM,342,VRN,1550
1471,HAM,342,ZRH,1678
1472,HDF,5557,CGN,344
1473,HDF,5557,DTM,373
1474,HDF,5557,DUS,345
1475,HDF,5557,FRA,340
1476,HDF,5557,STR,350
1477,HEL,421,TXL,351
1478,HER,1452,CGN,344
1479,HER,1452,DUS,345
1480,HER,1452,HAJ,352
1481,HER,1452,HAM,342
1482,HER,1452,STR,350
1483,HER,1452,TXL,351
1484,IBZ,1225,CGN,344
1485,IBZ,1225,DUS,345
1486,IBZ,1225,STR,350
1487,IBZ,1225,TXL,351
1488,JMK,1468,CGN,344
1489,JTR,1479,CGN,344
1490,KGS,1458,CGN,344
1491,KLU,4322,CGN,344
1492,KLU,4322,HAM,342
1493,KLU,4322,TXL,351
1494,KRK,669,STR,350
1495,KTW,671,DUS,345
1496,KVA,1462,CGN,344
1497,KVA,1462,STR,350
1498,LEJ,348,CGN,344
1499,LEJ,348,DUS,345
1500,LEJ,348,STR,350
1501,LHR,507,CGN,344
1502,LHR,507,HAM,342
1503,LHR,507,STR,350
1504,LHR,507,TXL,351
1505,LIN,1529,TXL,351
1506,LIS,1638,CGN,344
1507,LIS,1638,STR,350
1508,LPA,1054,CGN,344
1509,LYS,1335,DUS,345
1510,MAD,1229,DUS,345
1511,MAD,1229,HAM,342
1512,MAN,478,CGN,344
1513,MAN,478,HAM,342
1514,MPL,1359,DUS,345
1515,MUC,346,DTM,373
1516,MXP,1524,CGN,344
1517,MXP,1524,DUS,345
1518,MXP,1524,HAJ,352
1519,MXP,1524,HAM,342
1520,MXP,1524,STR,350
1521,NAP,1561,CGN,344
1522,NAP,1561,HAJ,352
1523,NAP,1561,HAM,342
1524,NAP,1561,STR,350
1525,NCE,1354,CGN,344
1526,NCE,1354,HAM,342
1527,NCE,1354,TXL,351
1528,NDR,5673,CGN,344
1529,NQY,481,DUS,345
1530,NUE,347,DUS,345
1531,NUE,347,HAM,342
1532,NUE,347,TXL,351
1533,OLB,1520,CGN,344
1534,OLB,1520,DUS,345
1535,OLB,1520,HAM,342
1536,OLB,1520,STR,350
1537,OSL,644,HAM,342
1538,PMI,3998,CGN,344
1539,PMI,3998,DTM,373
1540,PMI,3998,DUS,345
1541,PMI,3998,HAJ,352
1542,PMI,3998,HAM,342
1543,PMI,3998,STR,350
1544,PMI,3998,TXL,351
1545,PMO,1512,CGN,344
1546,POZ,674,DUS,345
1547,PRG,1587,CGN,344
1548,PRG,1587,DUS,345
1549,PRG,1587,HAM,342
1550,PRN,1742,DUS,345
1551,PRN,1742,HAJ,352
1552,PRN,1742,HAM,342
1553,PRN,1742,STR,350
1554,PRN,1742,TXL,351
1555,PSA,1562,CGN,344
1556,PUY,1203,CGN,344
1557,RAK,1075,CGN,344
1558,RHO,1472,CGN,344
1559,RJK,1205,CGN,344
1560,RJK,1205,HAM,342
1561,RJK,1205,STR,350
1562,RLG,772,CGN,344
1563,RLG,772,STR,350
1564,SAW,4317,CGN,344
1565,SAW,4317,DTM,373
1566,SAW,4317,HAJ,352
1567,SAW,4317,HAM,342
1568,SAW,4317,STR,350
1569,SAW,4317,TXL,351
1570,SJJ,1646,CGN,344
1571,SJJ,1646,STR,350
1572,SJJ,1646,TXL,351
1573,SKG,1486,CGN,344
1574,SKG,1486,DUS,345
1575,SKG,1486,HAJ,352
1576,SKG,1486,HAM,342
1577,SKG,1486,STR,350
1578,SPU,1206,CGN,344
1579,SPU,1206,DTM,373
1580,SPU,1206,DUS,345
1581,SPU,1206,HAJ,352
1582,SPU,1206,HAM,342
1583,SPU,1206,STR,350
1584,SPU,1206,TXL,351
1585,STN,548,CGN,344
1586,STN,548,HAJ,352
1587,STN,548,STR,350
1588,STR,350,AGP,1230
1589,STR,350,ATH,3941
1590,STR,350,BCN,1218
1591,STR,350,BDS,1506
1592,STR,350,BEG,1739
1593,STR,350,BIA,1321
1594,STR,350,BIO,1216
1595,STR,350,BRE,353
1596,STR,350,BRI,1501
1597,STR,350,BRU,302
1598,STR,350,BUD,1489
1599,STR,350,CAG,1519
1600,STR,350,CFU,1460
1601,STR,350,CTA,1509
1602,STR,350,DBV,1200
1603,STR,350,DRS,338
1604,STR,350,FAO,1626
1605,STR,350,FCO,1555
1606,STR,350,HAJ,352
1607,STR,350,HAM,342
1608,STR,350,HDF,5557
1609,STR,350,HER,1452
1610,STR,350,IBZ,1225
1611,STR,350,KRK,669
1612,STR,350,KVA,1462
1613,STR,350,LEJ,348
1614,STR,350,LHR,507
1615,STR,350,LIS,1638
1616,STR,350,MXP,1524
1617,STR,350,NAP,1561
1618,STR,350,OLB,1520
1619,STR,350,PMI,3998
1620,STR,350,PRN,1742
1621,STR,350,RJK,1205
1622,STR,350,RLG,772
1623,STR,350,SAW,4317
1624,STR,350,SJJ,1646
1625,STR,350,SKG,1486
1626,STR,350,SPU,1206
1627,STR,350,STN,548
1628,STR,350,SUF,1508
1629,STR,350,TXL,351
1630,STR,350,VIE,1613
1631,STR,350,ZAD,1209
1632,STR,350,ZAG,1208
1633,SUF,1508,CGN,344
1634,SUF,1508,DUS,345
1635,SUF,1508,HAJ,352
1636,SUF,1508,STR,350
1637,SZG,1612,CGN,344
1638,TLS,1273,HAM,342
1639,TLV,1590,CGN,344
1640,TRN,1526,DUS,345
1641,TUN,287,CGN,344
1642,TXL,351,AGP,1230
1643,TXL,351,AOI,4309
1644,TXL,351,BHX,469
1645,TXL,351,BIA,1321
1646,TXL,351,BLQ,1538
1647,TXL,351,CGN,344
1648,TXL,351,CTA,1509
1649,TXL,351,DBV,1200
1650,TXL,351,FCO,1555
1651,TXL,351,FMM,3986
1652,TXL,351,HEL,421
1653,TXL,351,HER,1452
1654,TXL,351,IBZ,1225
1655,TXL,351,KLU,4322
1656,TXL,351,LHR,507
1657,TXL,351,LIN,1529
1658,TXL,351,NCE,1354
1659,TXL,351,NUE,347
1660,TXL,351,PMI,3998
1661,TXL,351,PRN,1742
1662,TXL,351,SAW,4317
1663,TXL,351,SJJ,1646
1664,TXL,351,SPU,1206
1665,TXL,351,STR,350
1666,TXL,351,VIE,1613
1667,TXL,351,VRN,1550
1668,TXL,351,ZAD,1209
1669,VCE,1551,CGN,344
1670,VCE,1551,DUS,345
1671,VCE,1551,HAJ,352
1672,VCE,1551,HAM,342
1673,VIE,1613,CGN,344
1674,VIE,1613,HAJ,352
1675,VIE,1613,HAM,342
1676,VIE,1613,STR,350
1677,VIE,1613,TXL,351
1678,VRN,1550,CGN,344
1679,VRN,1550,HAM,342
1680,VRN,1550,TXL,351
1681,WAW,679,CGN,344
1682,WAW,679,DUS,345
1683,WRO,680,DUS,345
1684,XRY,1226,CGN,344
1685,ZAD,1209,CGN,344
1686,ZAD,1209,DUS,345
1687,ZAD,1209,STR,350
1688,ZAD,1209,TXL,351
1689,ZAG,1208,CGN,344
1690,ZAG,1208,STR,350
1691,ZRH,1678,CGN,344
1692,ZRH,1678,HAM,342
1693,AKP,6712,FAI,3832
1694,BTT,3417,AKP,6712
1695,BTT,3417,CXF,7119
1696,CEM,7116,IRC,7236
1697,CIK,7105,FAI,3832
1698,CIK,7105,FYU,3420
1699,CXF,7119,AKP,6712
1700,FAI,3832,BTT,3417
1701,FAI,3832,CEM,7116
1702,FAI,3832,CIK,7105
1703,FAI,3832,FYU,3420
1704,FAI,3832,MLY,7246
1705,FAI,3832,RMP,7112
1706,FAI,3832,SVS,\N
1707,FAI,3832,TAL,7113
1708,FAI,3832,WBQ,7115
1709,FYU,3420,CIK,7105
1710,FYU,3420,FAI,3832
1711,IRC,7236,FAI,3832
1712,MLY,7246,MNT,7110
1713,MNT,7110,FAI,3832
1714,RMP,7112,FAI,3832
1715,SVS,\N,FAI,3832
1716,SVS,\N,WBQ,7115
1717,TAL,7113,FAI,3832
1718,WBQ,7115,FAI,3832
1719,WBQ,7115,SVS,\N
1720,AKI,7217,TLT,7218
1721,ATT,4385,KUK,7094
1722,BET,3599,ATT,4385
1723,BET,3599,EEK,7093
1724,BET,3599,GNU,8202
1725,BET,3599,KPN,7201
1726,BET,3599,KWN,7206
1727,BET,3599,KWT,7095
1728,BET,3599,MLL,7097
1729,BET,3599,NME,8199
1730,BET,3599,WNA,\N
1731,BET,3599,WTL,7099
1732,CYF,6960,BET,3599
1733,EEK,7093,BET,3599
1734,EEK,7093,KWN,7206
1735,GNU,8202,PTU,3430
1736,KKH,7213,KWK,7096
1737,KKI,\N,AKI,7217
1738,KPN,7201,CYF,6960
1739,KUK,7094,NUP,7212
1740,KWK,7096,BET,3599
1741,KWN,7206,BET,3599
1742,KWN,7206,EEK,7093
1743,KWT,7095,KKI,\N
1744,MLL,7097,PQS,7216
1745,NME,8199,OOK,8200
1746,NUP,7212,BET,3599
1747,OOK,8200,TNK,8201
1748,PKA,\N,BET,3599
1749,PQS,7216,BET,3599
1750,PTU,3430,BET,3599
1751,TLT,7218,BET,3599
